Date,Ticker,Close,Sector
2018-06-01,BAC,24.81865692138672,Financials
2018-06-04,BAC,24.81865692138672,Financials
2018-06-05,BAC,24.582292556762695,Financials
2018-06-06,BAC,25.358932495117188,Financials
2018-06-07,BAC,25.401142120361328,Financials
2018-06-08,BAC,25.3336124420166,Financials
2018-06-11,BAC,25.37581443786621,Financials
2018-06-12,BAC,25.240745544433594,Financials
2018-06-13,BAC,25.190095901489258,Financials
2018-06-14,BAC,24.903076171875,Financials
2018-06-15,BAC,24.717365264892578,Financials
2018-06-18,BAC,24.81865692138672,Financials
2018-06-19,BAC,24.700475692749023,Financials
2018-06-20,BAC,24.683591842651367,Financials
2018-06-21,BAC,24.725801467895508,Financials
2018-06-22,BAC,24.472551345825195,Financials
2018-06-25,BAC,24.042022705078125,Financials
2018-06-26,BAC,24.09267234802246,Financials
2018-06-27,BAC,23.839420318603516,Financials
2018-06-28,BAC,24.202415466308594,Financials
2018-06-29,BAC,23.797216415405273,Financials
2018-07-02,BAC,23.873184204101562,Financials
2018-07-03,BAC,23.45110511779785,Financials
2018-07-05,BAC,23.569284439086914,Financials
2018-07-06,BAC,23.66214370727539,Financials
2018-07-09,BAC,24.523197174072266,Financials
2018-07-10,BAC,24.337480545043945,Financials
2018-07-11,BAC,24.210859298706055,Financials
2018-07-12,BAC,24.28683090209961,Financials
2018-07-13,BAC,24.101112365722656,Financials
2018-07-16,BAC,25.13944435119629,Financials
2018-07-17,BAC,25.3336124420166,Financials
2018-07-18,BAC,25.434906005859375,Financials
2018-07-19,BAC,25.04658317565918,Financials
2018-07-20,BAC,25.434906005859375,Financials
2018-07-23,BAC,25.958295822143555,Financials
2018-07-24,BAC,26.025829315185547,Financials
2018-07-25,BAC,26.228425979614258,Financials
2018-07-26,BAC,26.118688583374023,Financials
2018-07-27,BAC,26.219985961914062,Financials
2018-07-30,BAC,26.431032180786133,Financials
2018-07-31,BAC,26.06803321838379,Financials
2018-08-01,BAC,26.380380630493164,Financials
2018-08-02,BAC,26.40570640563965,Financials
2018-08-03,BAC,26.59986686706543,Financials
2018-08-06,BAC,26.608306884765625,Financials
2018-08-07,BAC,26.59986686706543,Financials
2018-08-08,BAC,26.844667434692383,Financials
2018-08-09,BAC,26.675840377807617,Financials
2018-08-10,BAC,26.32972526550293,Financials
2018-08-13,BAC,25.73036766052246,Financials
2018-08-14,BAC,25.9920654296875,Financials
2018-08-15,BAC,25.629064559936523,Financials
2018-08-16,BAC,25.932971954345703,Financials
2018-08-17,BAC,25.949851989746094,Financials
2018-08-20,BAC,26.059598922729492,Financials
2018-08-21,BAC,26.18622398376465,Financials
2018-08-22,BAC,26.15245246887207,Financials
2018-08-23,BAC,26.034273147583008,Financials
2018-08-24,BAC,26.07647132873535,Financials
2018-08-27,BAC,26.431032180786133,Financials
2018-08-28,BAC,26.397262573242188,Financials
2018-08-29,BAC,26.287521362304688,Financials
2018-08-30,BAC,26.17777442932129,Financials
2018-08-31,BAC,26.110246658325195,Financials
2018-09-04,BAC,26.287521362304688,Financials
2018-09-05,BAC,26.3212890625,Financials
2018-09-06,BAC,26.16860580444336,Financials
2018-09-07,BAC,26.177080154418945,Financials
2018-09-10,BAC,26.143152236938477,Financials
2018-09-11,BAC,26.16860580444336,Financials
2018-09-12,BAC,25.812334060668945,Financials
2018-09-13,BAC,25.566343307495117,Financials
2018-09-14,BAC,25.761436462402344,Financials
2018-09-17,BAC,25.685100555419922,Financials
2018-09-18,BAC,25.625720977783203,Financials
2018-09-19,BAC,26.29583740234375,Financials
2018-09-20,BAC,26.457002639770508,Financials
2018-09-21,BAC,26.321285247802734,Financials
2018-09-24,BAC,26.075294494628906,Financials
2018-09-25,BAC,26.015914916992188,Financials
2018-09-26,BAC,25.557859420776367,Financials
2018-09-27,BAC,25.39668846130371,Financials
2018-09-28,BAC,24.989532470703125,Financials
2018-10-01,BAC,25.15069580078125,Financials
2018-10-02,BAC,25.09132194519043,Financials
2018-10-03,BAC,25.44759178161621,Financials
2018-10-04,BAC,25.812334060668945,Financials
2018-10-05,BAC,25.642683029174805,Financials
2018-10-08,BAC,25.676612854003906,Financials
2018-10-09,BAC,25.43062400817871,Financials
2018-10-10,BAC,24.802913665771484,Financials
2018-10-11,BAC,24.056453704833984,Financials
2018-10-12,BAC,24.14127540588379,Financials
2018-10-15,BAC,23.68321990966797,Financials
2018-10-16,BAC,24.200653076171875,Financials
2018-10-17,BAC,24.514503479003906,Financials
2018-10-18,BAC,23.963146209716797,Financials
2018-10-19,BAC,24.022520065307617,Financials
2018-10-22,BAC,23.225162506103516,Financials
2018-10-23,BAC,22.919795989990234,Financials
2018-10-24,BAC,22.215742111206055,Financials
2018-10-25,BAC,22.555042266845703,Financials
2018-10-26,BAC,22.385395050048828,Financials
2018-10-29,BAC,22.572011947631836,Financials
2018-10-30,BAC,22.71621322631836,Financials
2018-10-31,BAC,23.326950073242188,Financials
2018-11-01,BAC,23.589908599853516,Financials
2018-11-02,BAC,23.65777587890625,Financials
2018-11-05,BAC,23.80197525024414,Financials
2018-11-06,BAC,23.929210662841797,Financials
2018-11-07,BAC,24.209135055541992,Financials
2018-11-08,BAC,24.489059448242188,Financials
2018-11-09,BAC,24.192171096801758,Financials
2018-11-12,BAC,23.53901481628418,Financials
2018-11-13,BAC,23.547496795654297,Financials
2018-11-14,BAC,23.080957412719727,Financials
2018-11-15,BAC,23.6662540435791,Financials
2018-11-16,BAC,23.53901481628418,Financials
2018-11-19,BAC,23.53901481628418,Financials
2018-11-20,BAC,23.225162506103516,Financials
2018-11-21,BAC,23.13185691833496,Financials
2018-11-23,BAC,22.87738037109375,Financials
2018-11-26,BAC,23.37784767150879,Financials
2018-11-27,BAC,23.530536651611328,Financials
2018-11-28,BAC,24.115827560424805,Financials
2018-11-29,BAC,23.785011291503906,Financials
2018-11-30,BAC,24.09038543701172,Financials
2018-12-03,BAC,24.209135055541992,Financials
2018-12-04,BAC,22.894346237182617,Financials
2018-12-06,BAC,22.416667938232422,Financials
2018-12-07,BAC,21.69162368774414,Financials
2018-12-10,BAC,21.1201229095459,Financials
2018-12-11,BAC,20.966585159301758,Financials
2018-12-12,BAC,20.91539764404297,Financials
2018-12-13,BAC,20.813039779663086,Financials
2018-12-14,BAC,20.88128089904785,Financials
2018-12-17,BAC,20.87274932861328,Financials
2018-12-18,BAC,20.87274932861328,Financials
2018-12-19,BAC,20.625383377075195,Financials
2018-12-20,BAC,20.565671920776367,Financials
2018-12-21,BAC,19.9344539642334,Financials
2018-12-24,BAC,19.38853645324707,Financials
2018-12-26,BAC,20.565671920776367,Financials
2018-12-27,BAC,20.78744888305664,Financials
2018-12-28,BAC,20.804508209228516,Financials
2018-12-31,BAC,21.017759323120117,Financials
2019-01-02,BAC,21.290714263916016,Financials
2019-01-03,BAC,20.949522018432617,Financials
2019-01-04,BAC,21.8195743560791,Financials
2019-01-07,BAC,21.802513122558594,Financials
2019-01-08,BAC,21.759862899780273,Financials
2019-01-09,BAC,21.973112106323242,Financials
2019-01-10,BAC,21.94752311706543,Financials
2019-01-11,BAC,22.203420639038086,Financials
2019-01-14,BAC,22.493440628051758,Financials
2019-01-15,BAC,22.6469783782959,Financials
2019-01-16,BAC,24.26766014099121,Financials
2019-01-17,BAC,24.728281021118164,Financials
2019-01-18,BAC,24.992708206176758,Financials
2019-01-22,BAC,24.813579559326172,Financials
2019-01-23,BAC,24.668569564819336,Financials
2019-01-24,BAC,24.805049896240234,Financials
2019-01-25,BAC,25.231544494628906,Financials
2019-01-28,BAC,25.27419662475586,Financials
2019-01-29,BAC,25.069473266601562,Financials
2019-01-30,BAC,24.79651641845703,Financials
2019-01-31,BAC,24.28472137451172,Financials
2019-02-01,BAC,24.20795440673828,Financials
2019-02-04,BAC,24.63444709777832,Financials
2019-02-05,BAC,24.549152374267578,Financials
2019-02-06,BAC,24.506500244140625,Financials
2019-02-07,BAC,24.088537216186523,Financials
2019-02-08,BAC,24.131189346313477,Financials
2019-02-11,BAC,24.233543395996094,Financials
