Date,Ticker,Close,Sector
2018-06-01,AEP,52.00238800048828,Utilities
2018-06-04,AEP,51.51107406616211,Utilities
2018-06-05,AEP,50.918357849121094,Utilities
2018-06-06,AEP,49.76413345336914,Utilities
2018-06-07,AEP,50.02930450439453,Utilities
2018-06-08,AEP,49.99810028076172,Utilities
2018-06-11,AEP,49.07784652709961,Utilities
2018-06-12,AEP,49.576969146728516,Utilities
2018-06-13,AEP,49.49117660522461,Utilities
2018-06-14,AEP,50.39584732055664,Utilities
2018-06-15,AEP,50.731197357177734,Utilities
2018-06-18,AEP,51.05093765258789,Utilities
2018-06-19,AEP,52.15057373046875,Utilities
2018-06-20,AEP,52.1739616394043,Utilities
2018-06-21,AEP,52.618492126464844,Utilities
2018-06-22,AEP,52.52492141723633,Utilities
2018-06-25,AEP,53.835105895996094,Utilities
2018-06-26,AEP,54.04567337036133,Utilities
2018-06-27,AEP,54.474613189697266,Utilities
2018-06-28,AEP,54.07687759399414,Utilities
2018-06-29,AEP,54.00667190551758,Utilities
2018-07-02,AEP,54.630584716796875,Utilities
2018-07-03,AEP,54.981529235839844,Utilities
2018-07-05,AEP,55.47285461425781,Utilities
2018-07-06,AEP,55.80820083618164,Utilities
2018-07-09,AEP,53.7103385925293,Utilities
2018-07-10,AEP,54.42001724243164,Utilities
2018-07-11,AEP,55.176517486572266,Utilities
2018-07-12,AEP,54.887943267822266,Utilities
2018-07-13,AEP,54.86454391479492,Utilities
2018-07-16,AEP,54.91913986206055,Utilities
2018-07-17,AEP,54.934749603271484,Utilities
2018-07-18,AEP,54.778751373291016,Utilities
2018-07-19,AEP,55.09071731567383,Utilities
2018-07-20,AEP,54.91135025024414,Utilities
2018-07-23,AEP,54.15486145019531,Utilities
2018-07-24,AEP,53.85849380493164,Utilities
2018-07-25,AEP,54.10807418823242,Utilities
2018-07-26,AEP,55.402671813964844,Utilities
2018-07-27,AEP,55.48065185546875,Utilities
2018-07-30,AEP,54.90354537963867,Utilities
2018-07-31,AEP,55.48065185546875,Utilities
2018-08-01,AEP,54.82556915283203,Utilities
2018-08-02,AEP,54.973731994628906,Utilities
2018-08-03,AEP,55.5118522644043,Utilities
2018-08-06,AEP,55.58204650878906,Utilities
2018-08-07,AEP,55.55863571166992,Utilities
2018-08-08,AEP,55.31687927246094,Utilities
2018-08-09,AEP,55.844017028808594,Utilities
2018-08-10,AEP,55.74171829223633,Utilities
2018-08-13,AEP,55.81254577636719,Utilities
2018-08-14,AEP,55.8754997253418,Utilities
2018-08-15,AEP,56.465545654296875,Utilities
2018-08-16,AEP,56.91400909423828,Utilities
2018-08-17,AEP,57.03987503051758,Utilities
2018-08-20,AEP,56.78810501098633,Utilities
2018-08-21,AEP,56.37113571166992,Utilities
2018-08-22,AEP,55.655189514160156,Utilities
2018-08-23,AEP,56.14297866821289,Utilities
2018-08-24,AEP,56.292457580566406,Utilities
2018-08-27,AEP,55.98563003540039,Utilities
2018-08-28,AEP,55.9463005065918,Utilities
2018-08-29,AEP,56.41047286987305,Utilities
