Date,Ticker,Close,Sector
2018-06-01,COP,54.130802154541016,Energy
2018-06-04,COP,53.821651458740234,Energy
2018-06-05,COP,53.55213928222656,Energy
2018-06-06,COP,53.80579376220703,Energy
2018-06-07,COP,55.07406997680664,Energy
2018-06-08,COP,55.034423828125,Energy
2018-06-11,COP,55.874656677246094,Energy
2018-06-12,COP,55.034423828125,Energy
2018-06-13,COP,55.185020446777344,Energy
2018-06-14,COP,54.00397491455078,Energy
2018-06-15,COP,51.808292388916016,Energy
2018-06-18,COP,52.79119873046875,Energy
2018-06-19,COP,52.521697998046875,Energy
2018-06-20,COP,53.480796813964844,Energy
2018-06-21,COP,51.61013412475586,Energy
2018-06-22,COP,53.726531982421875,Energy
2018-06-25,COP,52.426578521728516,Energy
2018-06-26,COP,53.377777099609375,Energy
2018-06-27,COP,54.48747634887695,Energy
2018-06-28,COP,54.225921630859375,Energy
2018-06-29,COP,55.185020446777344,Energy
2018-07-02,COP,54.36857604980469,Energy
2018-07-03,COP,55.137481689453125,Energy
2018-07-05,COP,54.63809585571289,Energy
2018-07-06,COP,55.20881271362305,Energy
2018-07-09,COP,56.27891159057617,Energy
2018-07-10,COP,56.865474700927734,Energy
2018-07-11,COP,55.525882720947266,Energy
2018-07-12,COP,56.635581970214844,Energy
2018-07-13,COP,57.071556091308594,Energy
2018-07-16,COP,55.94601058959961,Energy
2018-07-17,COP,55.70819854736328,Energy
2018-07-18,COP,55.7636833190918,Energy
2018-07-19,COP,55.24052047729492,Energy
2018-07-20,COP,55.7220458984375,Energy
2018-07-23,COP,55.698184967041016,Energy
2018-07-24,COP,56.390621185302734,Energy
2018-07-25,COP,56.91594314575195,Energy
2018-07-26,COP,57.146728515625,Energy
2018-07-27,COP,56.8681526184082,Energy
2018-07-30,COP,57.52081298828125,Energy
2018-07-31,COP,57.44121551513672,Energy
2018-08-01,COP,57.154701232910156,Energy
2018-08-02,COP,56.95570373535156,Energy
2018-08-03,COP,56.740821838378906,Energy
2018-08-06,COP,57.091026306152344,Energy
2018-08-07,COP,58.02225112915039,Energy
2018-08-08,COP,56.82040786743164,Energy
2018-08-09,COP,57.1069450378418,Energy
2018-08-10,COP,57.25816345214844,Energy
2018-08-13,COP,56.56570816040039,Energy
2018-08-14,COP,57.4253044128418,Energy
2018-08-15,COP,53.9789924621582,Energy
2018-08-16,COP,55.244503021240234,Energy
2018-08-17,COP,55.53101348876953,Energy
2018-08-20,COP,56.127967834472656,Energy
2018-08-21,COP,56.422454833984375,Energy
2018-08-22,COP,57.305908203125,Energy
2018-08-23,COP,57.3457145690918,Energy
2018-08-24,COP,57.79143524169922,Energy
2018-08-27,COP,57.974491119384766,Energy
2018-08-28,COP,57.3457145690918,Energy
2018-08-29,COP,58.53163528442383,Energy
2018-08-30,COP,58.547542572021484,Energy
2018-08-31,COP,58.444091796875,Energy
2018-09-04,COP,58.18937683105469,Energy
2018-09-05,COP,58.10184097290039,Energy
2018-09-06,COP,56.14388656616211,Energy
2018-09-07,COP,55.889190673828125,Energy
2018-09-10,COP,56.62938690185547,Energy
2018-09-11,COP,56.884071350097656,Energy
2018-09-12,COP,57.282047271728516,Energy
2018-09-13,COP,57.74367904663086,Energy
2018-09-14,COP,58.49980163574219,Energy
2018-09-17,COP,59.08877182006836,Energy
2018-09-18,COP,59.725502014160156,Energy
2018-09-19,COP,60.1154899597168,Energy
2018-09-20,COP,59.98020553588867,Energy
2018-09-21,COP,60.712440490722656,Energy
2018-09-24,COP,61.33323669433594,Energy
2018-09-25,COP,62.168975830078125,Energy
2018-09-26,COP,61.508365631103516,Energy
2018-09-27,COP,61.69937515258789,Energy
2018-09-28,COP,61.603885650634766,Energy
2018-10-01,COP,63.585697174072266,Energy
2018-10-02,COP,62.30426788330078,Energy
2018-10-03,COP,62.53508377075195,Energy
2018-10-04,COP,62.30426788330078,Energy
2018-10-05,COP,62.39182662963867,Energy
2018-10-08,COP,62.30426788330078,Energy
2018-10-09,COP,63.19569396972656,Energy
2018-10-10,COP,59.765289306640625,Energy
2018-10-11,COP,57.93470001220703,Energy
2018-10-12,COP,59.00971221923828,Energy
2018-10-15,COP,58.56211471557617,Energy
2018-10-16,COP,58.98572540283203,Energy
2018-10-17,COP,57.930686950683594,Energy
2018-10-18,COP,58.01863098144531,Energy
2018-10-19,COP,57.938690185546875,Energy
2018-10-22,COP,57.58700942993164,Energy
2018-10-23,COP,55.325111389160156,Energy
2018-10-24,COP,52.503692626953125,Energy
2018-10-25,COP,54.36597442626953,Energy
2018-10-26,COP,54.733638763427734,Energy
2018-10-29,COP,53.830467224121094,Energy
2018-10-30,COP,55.564857482910156,Energy
2018-10-31,COP,55.86859893798828,Energy
2018-11-01,COP,55.61283493041992,Energy
2018-11-02,COP,54.22211456298828,Energy
2018-11-05,COP,55.17322540283203,Energy
2018-11-06,COP,55.54889678955078,Energy
2018-11-07,COP,55.97251892089844,Energy
2018-11-08,COP,53.478797912597656,Energy
2018-11-09,COP,53.33492660522461,Energy
2018-11-12,COP,52.064090728759766,Energy
2018-11-13,COP,50.92914962768555,Energy
2018-11-14,COP,51.24884033203125,Energy
2018-11-15,COP,52.12004852294922,Energy
2018-11-16,COP,52.84739303588867,Energy
2018-11-19,COP,53.10314178466797,Energy
2018-11-20,COP,51.14494323730469,Energy
2018-11-21,COP,52.33584976196289,Energy
2018-11-23,COP,50.993080139160156,Energy
2018-11-26,COP,51.7124137878418,Energy
2018-11-27,COP,52.176002502441406,Energy
2018-11-28,COP,53.03119659423828,Energy
2018-11-29,COP,53.44683074951172,Energy
2018-11-30,COP,52.895328521728516,Energy
2018-12-03,COP,55.23717498779297,Energy
2018-12-04,COP,53.48677062988281,Energy
2018-12-06,COP,53.23902130126953,Energy
2018-12-07,COP,52.67953872680664,Energy
2018-12-10,COP,52.11205291748047,Energy
2018-12-11,COP,52.30387878417969,Energy
2018-12-12,COP,52.16801071166992,Energy
2018-12-13,COP,52.85538101196289,Energy
2018-12-14,COP,51.592533111572266,Energy
2018-12-17,COP,50.44957733154297,Energy
2018-12-18,COP,49.48246765136719,Energy
2018-12-19,COP,48.97893524169922,Energy
2018-12-20,COP,47.95587158203125,Energy
2018-12-21,COP,47.79601287841797,Energy
2018-12-24,COP,45.566070556640625,Energy
2018-12-26,COP,49.154781341552734,Energy
2018-12-27,COP,49.73823928833008,Energy
2018-12-28,COP,49.290645599365234,Energy
2018-12-31,COP,49.83415222167969,Energy
2019-01-02,COP,50.65737533569336,Energy
2019-01-03,COP,49.698280334472656,Energy
2019-01-04,COP,50.9531135559082,Energy
2019-01-07,COP,50.72932434082031,Energy
2019-01-08,COP,51.4087028503418,Energy
2019-01-09,COP,53.11112594604492,Energy
2019-01-10,COP,54.30204772949219,Energy
2019-01-11,COP,53.063175201416016,Energy
2019-01-14,COP,52.439762115478516,Energy
2019-01-15,COP,52.775447845458984,Energy
2019-01-16,COP,52.479713439941406,Energy
2019-01-17,COP,53.59868621826172,Energy
2019-01-18,COP,54.270050048828125,Energy
2019-01-22,COP,52.551658630371094,Energy
2019-01-23,COP,52.63955307006836,Energy
2019-01-24,COP,52.84739303588867,Energy
2019-01-25,COP,53.542747497558594,Energy
2019-01-28,COP,52.2319450378418,Energy
2019-01-29,COP,52.191986083984375,Energy
2019-01-30,COP,52.503692626953125,Energy
2019-01-31,COP,54.102230072021484,Energy
2019-02-01,COP,54.893497467041016,Energy
2019-02-04,COP,55.892578125,Energy
2019-02-05,COP,55.35706329345703,Energy
2019-02-06,COP,55.23717498779297,Energy
2019-02-07,COP,53.93437957763672,Energy
2019-02-08,COP,53.19974136352539,Energy
2019-02-11,COP,53.585113525390625,Energy
2019-02-12,COP,54.15516662597656,Energy
2019-02-13,COP,54.42013168334961,Energy
2019-02-14,COP,55.479949951171875,Energy
2019-02-15,COP,56.347068786621094,Energy
2019-02-19,COP,55.793067932128906,Energy
2019-02-20,COP,56.72444152832031,Energy
2019-02-21,COP,56.3952522277832,Energy
2019-02-22,COP,56.178462982177734,Energy
2019-02-25,COP,55.60038757324219,Energy
2019-02-26,COP,55.33543395996094,Energy
2019-02-27,COP,55.57630920410156,Energy
2019-02-28,COP,54.47633361816406,Energy
2019-03-01,COP,55.34345245361328,Energy
2019-03-04,COP,56.12225341796875,Energy
2019-03-05,COP,55.407684326171875,Energy
2019-03-06,COP,54.82958221435547,Energy
2019-03-07,COP,54.55662155151367,Energy
2019-03-08,COP,52.5333137512207,Energy
2019-03-11,COP,52.8866081237793,Energy
2019-03-12,COP,52.693904876708984,Energy
2019-03-13,COP,54.07488250732422,Energy
2019-03-14,COP,53.80992126464844,Energy
2019-03-15,COP,54.267574310302734,Energy
2019-03-18,COP,54.283626556396484,Energy
2019-03-19,COP,54.07488250732422,Energy
2019-03-20,COP,54.22742462158203,Energy
2019-03-21,COP,54.70915603637695,Energy
2019-03-22,COP,53.047176361083984,Energy
2019-03-25,COP,53.85006332397461,Energy
2019-03-26,COP,55.04638671875,Energy
2019-03-27,COP,54.52450942993164,Energy
2019-03-28,COP,54.09898376464844,Energy
2019-03-29,COP,53.585113525390625,Energy
2019-04-01,COP,54.34787368774414,Energy
2019-04-02,COP,53.2719841003418,Energy
2019-04-03,COP,52.597572326660156,Energy
2019-04-04,COP,52.31655502319336,Energy
2019-04-05,COP,53.08732604980469,Energy
2019-04-08,COP,53.43257141113281,Energy
2019-04-09,COP,52.750125885009766,Energy
2019-04-10,COP,53.7697868347168,Energy
2019-04-11,COP,53.28805160522461,Energy
2019-04-12,COP,54.090938568115234,Energy
2019-04-15,COP,53.26396560668945,Energy
2019-04-16,COP,52.862510681152344,Energy
2019-04-17,COP,52.81433868408203,Energy
2019-04-18,COP,52.91069412231445,Energy
2019-04-22,COP,53.761749267578125,Energy
2019-04-23,COP,53.35227966308594,Energy
2019-04-24,COP,51.94721221923828,Energy
2019-04-25,COP,51.36110305786133,Energy
2019-04-26,COP,50.40566635131836,Energy
2019-04-29,COP,50.30128479003906,Energy
2019-04-30,COP,50.67864227294922,Energy
2019-05-01,COP,50.31733322143555,Energy
2019-05-02,COP,49.2093505859375,Energy
2019-05-03,COP,49.78742980957031,Energy
2019-05-06,COP,49.68305587768555,Energy
2019-05-07,COP,48.97650146484375,Energy
2019-05-08,COP,49.32175064086914,Energy
2019-05-09,COP,49.41008377075195,Energy
2019-05-10,COP,49.962791442871094,Energy
2019-05-13,COP,49.37376403808594,Energy
2019-05-14,COP,50.285560607910156,Energy
2019-05-15,COP,50.05961990356445,Energy
2019-05-16,COP,50.487266540527344,Energy
2019-05-17,COP,50.108028411865234,Energy
2019-05-20,COP,50.39044952392578,Energy
2019-05-21,COP,51.33452224731445,Energy
2019-05-22,COP,50.874576568603516,Energy
2019-05-23,COP,48.01011657714844,Energy
2019-05-24,COP,48.31673812866211,Energy
2019-05-28,COP,48.45391082763672,Energy
2019-05-29,COP,48.52653503417969,Energy
2019-05-30,COP,47.56631851196289,Energy
2019-05-31,COP,47.57439041137695,Energy
2019-06-03,COP,47.9455680847168,Energy
2019-06-04,COP,47.68735122680664,Energy
2019-06-05,COP,46.05742645263672,Energy
2019-06-06,COP,46.96116256713867,Energy
2019-06-07,COP,47.57439041137695,Energy
2019-06-10,COP,47.81645965576172,Energy
2019-06-11,COP,47.388797760009766,Energy
2019-06-12,COP,47.24356460571289,Energy
2019-06-13,COP,47.65509033203125,Energy
2019-06-14,COP,47.46141815185547,Energy
2019-06-17,COP,47.61473083496094,Energy
2019-06-18,COP,48.2763786315918,Energy
2019-06-19,COP,48.13114929199219,Energy
2019-06-20,COP,48.97838592529297,Energy
2019-06-21,COP,48.679832458496094,Energy
2019-06-24,COP,48.83314895629883,Energy
